date,firm,ticker,research_development,income_before_tax,net_income,selling_general_administrative,gross_profit,ebit,operating_income,interest_expense,income_tax_expense,total_revenue,total_operating_expenses,cost_of_revenue,total_other_income_expense_net,net_income_from_continuing_ops,net_income_applicable_to_common_shares,net_margin,operating_margin,tax_rate
2021-03-31,CF Industries,CF,0.0,193000000.0,151000000.0,55000000.0,289000000.0,236000000.0,236000000.0,-48000000.0,18000000.0,1048000000.0,812000000.0,759000000.0,-43000000.0,175000000.0,151000000.0,0.14408396946564886,0.22519083969465647,0.09326424870466321
2020-12-31,CF Industries,CF,0.0,117000000.0,87000000.0,51000000.0,180000000.0,129000000.0,129000000.0,-38000000.0,-2000000.0,1102000000.0,973000000.0,922000000.0,-12000000.0,119000000.0,87000000.0,0.07894736842105263,0.11705989110707804,0.0
2020-09-30,CF Industries,CF,0.0,-9000000.0,-28000000.0,49000000.0,94000000.0,46000000.0,46000000.0,-48000000.0,-13000000.0,847000000.0,801000000.0,753000000.0,-55000000.0,4000000.0,-28000000.0,-0.03305785123966942,0.05430932703659976,1.0
2021-06-26,Charles River Laboratories,CRL,0.0,127496000.0,88448000.0,154756000.0,342414000.0,154688000.0,154688000.0,-16190000.0,37580000.0,914607000.0,759919000.0,572193000.0,-27192000.0,89916000.0,88448000.0,0.09670601690124829,0.16913056646187927,0.2947543452343603
2021-03-27,Charles River Laboratories,CRL,0.0,66302000.0,61530000.0,147890000.0,308841000.0,132109000.0,132109000.0,-29719000.0,2367000.0,824566000.0,692457000.0,515725000.0,-65807000.0,63935000.0,61530000.0,0.07462107338891004,0.16021640475110543,0.03570028053452384
2020-12-26,Charles River Laboratories,CRL,0.0,172427000.0,143191000.0,143735000.0,300631000.0,128888000.0,128888000.0,-33147000.0,28237000.0,790990000.0,662102000.0,490359000.0,43539000.0,144190000.0,143191000.0,0.18102757304137854,0.16294516997686442,0.1637620558265237
2020-09-26,Charles River Laboratories,CRL,0.0,135276000.0,102909000.0,128575000.0,290180000.0,133373000.0,133373000.0,-18867000.0,32665000.0,743300000.0,609927000.0,453120000.0,1903000.0,102611000.0,102909000.0,0.1384488093636486,0.17943360688820126,0.24146929240959225
2021-06-30,Charles Schwab Corporation,SCHW,0.0,1719000000.0,1265000000.0,1857000000.0,4361000000.0,0.0,1860000000.0,0.0,454000000.0,4527000000.0,2667000000.0,166000000.0,-141000000.0,1265000000.0,1117000000.0,0.27943450408659154,0.41086812458581845,0.2641070389761489
2021-03-31,Charles Schwab Corporation,SCHW,0.0,1960000000.0,1484000000.0,1972000000.0,4568000000.0,0.0,2075000000.0,0.0,476000000.0,4715000000.0,2640000000.0,147000000.0,-115000000.0,1484000000.0,1388000000.0,0.3147401908801697,0.440084835630965,0.24285714285714285
2020-12-31,Charles Schwab Corporation,SCHW,0.0,1476000000.0,1135000000.0,1708000000.0,4049000000.0,0.0,1899000000.0,0.0,341000000.0,4176000000.0,2277000000.0,127000000.0,-423000000.0,1135000000.0,1050000000.0,0.2717911877394636,0.4547413793103448,0.231029810298103
2020-09-30,Charles Schwab Corporation,SCHW,0.0,889000000.0,698000000.0,1291000000.0,2375000000.0,0.0,889000000.0,0.0,191000000.0,2448000000.0,1559000000.0,73000000.0,0.0,698000000.0,615000000.0,0.28513071895424835,0.3631535947712418,0.21484814398200225
2021-09-30,Charter Communications,CHTR,0.0,1754000000.0,1217000000.0,918000000.0,6091000000.0,2903000000.0,2903000000.0,-1016000000.0,347000000.0,13146000000.0,10243000000.0,7055000000.0,-1149000000.0,1407000000.0,1217000000.0,0.0925756884223338,0.22082762817587098,0.19783352337514254
2021-06-30,Charter Communications,CHTR,0.0,1439000000.0,1020000000.0,683000000.0,5776000000.0,2739000000.0,2739000000.0,-1004000000.0,281000000.0,12802000000.0,10063000000.0,7026000000.0,-1300000000.0,1158000000.0,1020000000.0,0.07967505077331667,0.213950945164818,0.19527449617790132
2021-03-31,Charter Communications,CHTR,0.0,1137000000.0,807000000.0,733000000.0,5562000000.0,2388000000.0,2388000000.0,-983000000.0,216000000.0,12522000000.0,10134000000.0,6960000000.0,-1251000000.0,921000000.0,807000000.0,0.06444657402970771,0.19070436032582655,0.18997361477572558
2020-12-31,Charter Communications,CHTR,0.0,1655000000.0,1246000000.0,-3613000000.0,1321000000.0,2525000000.0,2525000000.0,-965000000.0,254000000.0,12624000000.0,10099000000.0,11303000000.0,-870000000.0,1401000000.0,1246000000.0,0.09870088719898606,0.20001584283903676,0.15347432024169183
2021-06-30,Chevron Corporation,CVX,0.0,4422000000.0,3082000000.0,6160000000.0,15488000000.0,3131000000.0,3131000000.0,-185000000.0,1328000000.0,36117000000.0,32986000000.0,20629000000.0,1291000000.0,3094000000.0,3082000000.0,0.08533377633801258,0.08669047816817566,0.30031659882406153
2021-03-31,Chevron Corporation,CVX,0.0,2177000000.0,1377000000.0,6294000000.0,13508000000.0,1383000000.0,1383000000.0,-198000000.0,779000000.0,31076000000.0,29693000000.0,17568000000.0,794000000.0,1398000000.0,1377000000.0,0.04431072210065645,0.04450379714248938,0.3578318787322003
2020-12-31,Chevron Corporation,CVX,0.0,-957000000.0,-665000000.0,5629000000.0,11456000000.0,2494000000.0,2494000000.0,-199000000.0,-301000000.0,24843000000.0,22349000000.0,13387000000.0,-3451000000.0,-656000000.0,-665000000.0,-0.026768103691180614,0.10039045203880369,0.31452455590386624
2020-09-30,Chevron Corporation,CVX,0.0,-44000000.0,-207000000.0,5658000000.0,10549000000.0,-328000000.0,-328000000.0,-164000000.0,165000000.0,23997000000.0,24325000000.0,13448000000.0,284000000.0,-209000000.0,-207000000.0,-0.008626078259782472,-0.013668375213568363,0.0
2021-09-30,Chipotle Mexican Grill,CMG,0.0,239554000.0,204434000.0,145930000.0,754003000.0,244338000.0,244338000.0,-126000.0,35120000.0,1952315000.0,1707977000.0,1198312000.0,-4784000.0,204434000.0,204434000.0,0.10471363483864028,0.12515295943533702,0.1466057757332376
2021-06-30,Chipotle Mexican Grill,CMG,0.0,246376000.0,187974000.0,146044000.0,750124000.0,249791000.0,249791000.0,-126000.0,58402000.0,1892538000.0,1642747000.0,1142414000.0,-3415000.0,187974000.0,187974000.0,0.09932376522954889,0.13198731016233228,0.2370441926161639
2021-03-31,Chipotle Mexican Grill,CMG,0.0,159274000.0,127101000.0,155103000.0,683466000.0,167110000.0,167110000.0,-2168000.0,32173000.0,1741575000.0,1574465000.0,1058109000.0,-7836000.0,127101000.0,127101000.0,0.07298049179621895,0.0959533755365115,0.20199781508595252
2020-12-31,Chipotle Mexican Grill,CMG,0.0,117732000.0,190959000.0,276195000.0,601683000.0,131149000.0,131149000.0,-554000.0,-73227000.0,1607710000.0,1476561000.0,1006027000.0,-13417000.0,190959000.0,190959000.0,0.1187770182433399,0.0815750352986546,0.0
2021-06-30,Chubb,CB,0.0,2582000000.0,2265000000.0,775000000.0,2790000000.0,1930000000.0,1930000000.0,-122000000.0,317000000.0,9679000000.0,7749000000.0,6889000000.0,652000000.0,2265000000.0,2265000000.0,0.23401177807624754,0.1994007645417915,0.12277304415182029
2021-03-31,Chubb,CB,0.0,2638000000.0,2300000000.0,744000000.0,3090000000.0,2263000000.0,2263000000.0,-122000000.0,338000000.0,9975000000.0,7712000000.0,6885000000.0,375000000.0,2300000000.0,2300000000.0,0.23057644110275688,0.2268671679197995,0.1281273692191054
2020-12-31,Chubb,CB,0.0,2752000000.0,2418000000.0,877000000.0,3256000000.0,2294000000.0,2294000000.0,-126000000.0,334000000.0,9898000000.0,7604000000.0,6642000000.0,458000000.0,2418000000.0,2418000000.0,0.24429177611638714,0.2317639927258032,0.12136627906976744
2020-09-30,Chubb,CB,0.0,1336000000.0,1194000000.0,733000000.0,1810000000.0,987000000.0,987000000.0,-130000000.0,142000000.0,9488000000.0,8501000000.0,7678000000.0,349000000.0,1194000000.0,1194000000.0,0.12584317032040473,0.10402613827993254,0.1062874251497006
2021-09-30,Church & Dwight,CHD,0.0,289300000.0,230400000.0,318800000.0,579200000.0,260400000.0,260400000.0,-13400000.0,58900000.0,1311400000.0,1051000000.0,732200000.0,28900000.0,230400000.0,230400000.0,0.1756901021808754,0.19856641756901022,0.20359488420324923
2021-06-30,Church & Dwight,CHD,0.0,287300000.0,218300000.0,291500000.0,552200000.0,260700000.0,260700000.0,-14100000.0,69000000.0,1271100000.0,1010400000.0,718900000.0,26600000.0,218300000.0,218300000.0,0.17174101172213044,0.2050979466603729,0.24016707274625826
2021-03-31,Church & Dwight,CHD,0.0,291000000.0,220700000.0,267300000.0,550900000.0,283600000.0,283600000.0,-14000000.0,70300000.0,1238900000.0,955300000.0,688000000.0,7400000.0,220700000.0,220700000.0,0.17814190007264508,0.2289127451771733,0.2415807560137457
2020-12-31,Church & Dwight,CHD,0.0,176900000.0,150200000.0,388800000.0,557400000.0,168600000.0,168600000.0,-14000000.0,26700000.0,1295300000.0,1126700000.0,737900000.0,8300000.0,150200000.0,150200000.0,0.11595769319848684,0.13016289662626418,0.15093273035613342
2021-06-30,Cigna,CI,0.0,1898000000.0,1467000000.0,3000000000.0,5705000000.0,2202000000.0,2202000000.0,-278000000.0,422000000.0,43190000000.0,40988000000.0,37485000000.0,-304000000.0,1476000000.0,1467000000.0,0.033966195878675616,0.05098402407964807,0.22233930453108536
2021-03-31,Cigna,CI,0.0,1513000000.0,1161000000.0,3300000000.0,5732000000.0,1937000000.0,1937000000.0,-291000000.0,342000000.0,40972000000.0,39035000000.0,35240000000.0,-424000000.0,1171000000.0,1161000000.0,0.02833642487552475,0.04727618861661623,0.2260409781890284
2020-12-31,Cigna,CI,0.0,5378000000.0,4135000000.0,3710000000.0,5973000000.0,1768000000.0,1768000000.0,-353000000.0,1236000000.0,41879000000.0,40111000000.0,35906000000.0,3610000000.0,4142000000.0,4135000000.0,0.09873683707824925,0.04221686286683063,0.2298252138341391
2020-09-30,Cigna,CI,0.0,1804000000.0,1388000000.0,3207000000.0,5934000000.0,2234000000.0,2234000000.0,-318000000.0,406000000.0,40987000000.0,38753000000.0,35053000000.0,-430000000.0,1398000000.0,1388000000.0,0.03386439602800888,0.054505086978798155,0.22505543237250555
2021-03-31,Cincinnati Financial,CINF,0.0,768000000.0,620000000.0,408500000.0,803000000.0,781000000.0,781000000.0,-13000000.0,148000000.0,2227000000.0,1446000000.0,1424000000.0,-13000000.0,620000000.0,620000000.0,0.2784014369106421,0.3506960035922766,0.19270833333333334
2020-12-31,Cincinnati Financial,CINF,0.0,1316000000.0,1049000000.0,408500000.0,1357000000.0,1330000000.0,1330000000.0,-14000000.0,267000000.0,2694000000.0,1364000000.0,1337000000.0,-14000000.0,1049000000.0,1049000000.0,0.38938381588715665,0.49368968077208614,0.20288753799392098
2020-09-30,Cincinnati Financial,CINF,0.0,614000000.0,484000000.0,408500000.0,652000000.0,627000000.0,627000000.0,-13000000.0,130000000.0,2227000000.0,1600000000.0,1575000000.0,-13000000.0,484000000.0,484000000.0,0.2173327346205658,0.2815446789402784,0.21172638436482086
2020-06-30,Cincinnati Financial,CINF,0.0,1145000000.0,909000000.0,408500000.0,1189000000.0,1159000000.0,1159000000.0,-14000000.0,236000000.0,2714000000.0,1555000000.0,1525000000.0,-14000000.0,909000000.0,909000000.0,0.33492999263080325,0.4270449521002211,0.20611353711790392
2021-08-31,Cintas Corporation,CTAS,0.0,372303000.0,331179000.0,508655000.0,902756000.0,394101000.0,394101000.0,-21854000.0,41124000.0,1896950000.0,1502849000.0,994194000.0,-21798000.0,331179000.0,329414000.0,0.17458499169719813,0.20775508052399905,0.1104584169345936
2021-05-31,Cintas Corporation,CTAS,0.0,331993000.0,267722000.0,497490000.0,859050000.0,361560000.0,361560000.0,-24551000.0,64271000.0,1835662000.0,1474102000.0,976612000.0,-29567000.0,267722000.0,266007000.0,0.14584493223698045,0.19696436489942049,0.19359143114463256
2021-02-28,Cintas Corporation,CTAS,0.0,302003000.0,258384000.0,483048000.0,809516000.0,326468000.0,326468000.0,-24552000.0,43619000.0,1777056000.0,1450588000.0,967540000.0,-24465000.0,258384000.0,256490000.0,0.14540003241315974,0.18371283741198927,0.14443234007609196
2020-11-30,Cintas Corporation,CTAS,0.0,328533000.0,284857000.0,467012000.0,819884000.0,352872000.0,352872000.0,-24557000.0,43676000.0,1757048000.0,1404176000.0,937164000.0,-24339000.0,284857000.0,282842000.0,0.16212249181581834,0.20083230509354327,0.13294250501471694
2021-05-01,Cisco Systems,CSCO,1697000000.0,3591000000.0,2863000000.0,2920000000.0,8185000000.0,3507000000.0,3507000000.0,-111000000.0,728000000.0,12803000000.0,9296000000.0,4618000000.0,84000000.0,2863000000.0,2863000000.0,0.22361946418808093,0.273920174958994,0.20272904483430798
2021-01-23,Cisco Systems,CSCO,1527000000.0,3255000000.0,2545000000.0,2761000000.0,7784000000.0,3457000000.0,3457000000.0,-113000000.0,710000000.0,11960000000.0,8503000000.0,4176000000.0,-202000000.0,2545000000.0,2545000000.0,0.21279264214046822,0.2890468227424749,0.21812596006144394
2020-10-24,Cisco Systems,CSCO,1612000000.0,2681000000.0,2174000000.0,2757000000.0,7581000000.0,3176000000.0,3176000000.0,-112000000.0,507000000.0,11929000000.0,8753000000.0,4348000000.0,-495000000.0,2174000000.0,2174000000.0,0.1822449492832593,0.2662419314276134,0.18910854158895934
2020-07-25,Cisco Systems,CSCO,1565000000.0,3306000000.0,2636000000.0,2704000000.0,7684000000.0,3382000000.0,3382000000.0,-119000000.0,670000000.0,12154000000.0,8772000000.0,4470000000.0,-76000000.0,2636000000.0,2636000000.0,0.21688333059075202,0.2782623004772091,0.2026618269812462
2021-06-30,Citigroup,C,0.0,7348000000.0,6193000000.0,8775000000.0,18596000000.0,0.0,7348000000.0,0.0,1155000000.0,18596000000.0,11248000000.0,0.0,0.0,6193000000.0,5899000000.0,0.33302860830286085,0.39513873951387396,0.15718562874251496
2021-03-31,Citigroup,C,0.0,10309000000.0,7942000000.0,8699000000.0,20817000000.0,0.0,10309000000.0,0.0,2332000000.0,20817000000.0,10508000000.0,0.0,0.0,7977000000.0,7584000000.0,0.3815151078445501,0.4952202526780996,0.22621010767290717
2020-12-31,Citigroup,C,0.0,4998000000.0,3979000000.0,8352000000.0,16540000000.0,0.0,4998000000.0,0.0,1003000000.0,16540000000.0,11542000000.0,0.0,0.0,3995000000.0,3689000000.0,0.2405683192261185,0.30217654171704955,0.20068027210884354
2020-09-30,Citigroup,C,0.0,4076000000.0,3230000000.0,8299000000.0,15509000000.0,0.0,4076000000.0,0.0,815000000.0,15509000000.0,11433000000.0,0.0,0.0,3261000000.0,2928000000.0,0.2082661680314656,0.2628151395963634,0.19995093228655544
2021-06-30,Citizens Financial Group,CFG,0.0,831000000.0,648000000.0,929000000.0,1822000000.0,0.0,831000000.0,0.0,183000000.0,1822000000.0,991000000.0,0.0,0.0,648000000.0,616000000.0,0.3556531284302964,0.45609220636663006,0.22021660649819494
2021-03-31,Citizens Financial Group,CFG,0.0,781000000.0,611000000.0,946000000.0,1799000000.0,0.0,781000000.0,0.0,170000000.0,1799000000.0,1018000000.0,0.0,0.0,611000000.0,588000000.0,0.339633129516398,0.434130072262368,0.2176696542893726
2020-12-31,Citizens Financial Group,CFG,0.0,571000000.0,456000000.0,935000000.0,1583000000.0,0.0,571000000.0,0.0,115000000.0,1583000000.0,1012000000.0,0.0,0.0,456000000.0,424000000.0,0.2880606443461781,0.36070751737207835,0.20140105078809106
2020-09-30,Citizens Financial Group,CFG,0.0,375000000.0,314000000.0,917000000.0,1363000000.0,0.0,375000000.0,0.0,61000000.0,1363000000.0,988000000.0,0.0,0.0,314000000.0,289000000.0,0.23037417461482024,0.2751283932501834,0.16266666666666665
2021-06-30,Citrix Systems,CTXS,146179000.0,68679000.0,62766000.0,400214000.0,670924000.0,84977000.0,84977000.0,-22905000.0,5913000.0,812111000.0,727134000.0,141187000.0,-16298000.0,62766000.0,62766000.0,0.07728746439833964,0.10463717398237433,0.08609618660725986
2021-03-31,Citrix Systems,CTXS,144158000.0,81190000.0,90048000.0,372774000.0,643306000.0,107833000.0,107833000.0,-24360000.0,-8858000.0,775766000.0,667933000.0,132460000.0,-26643000.0,90048000.0,90048000.0,0.11607623948458684,0.13900196708801366,0.0
2020-12-31,Citrix Systems,CTXS,132517000.0,119148000.0,112091000.0,407709000.0,684118000.0,135285000.0,135285000.0,-16361000.0,7057000.0,809656000.0,674371000.0,125538000.0,-16137000.0,112091000.0,112091000.0,0.13844274605511475,0.16708947997668144,0.05922885822674321
2020-09-30,Citrix Systems,CTXS,130628000.0,115998000.0,98227000.0,380250000.0,648177000.0,128305000.0,128305000.0,-16639000.0,17771000.0,767170000.0,638865000.0,118993000.0,-12307000.0,98227000.0,98227000.0,0.1280381141076945,0.16724454814447906,0.1532009172571941
2021-06-30,Clorox,CLX,45000000.0,101000000.0,97000000.0,491000000.0,668000000.0,101000000.0,101000000.0,-25000000.0,1000000.0,1802000000.0,1701000000.0,1134000000.0,0.0,100000000.0,97000000.0,0.05382907880133185,0.0560488346281909,0.009900990099009901
2021-03-31,Clorox,CLX,32000000.0,-59000000.0,-61000000.0,440000000.0,774000000.0,295000000.0,295000000.0,-25000000.0,0.0,1781000000.0,1486000000.0,1007000000.0,-354000000.0,-59000000.0,-61000000.0,-0.03425042111173498,0.1656372824256036,-0.0
2020-12-31,Clorox,CLX,40000000.0,332000000.0,259000000.0,458000000.0,837000000.0,356000000.0,356000000.0,-24000000.0,71000000.0,1842000000.0,1486000000.0,1005000000.0,-24000000.0,261000000.0,259000000.0,0.14060803474484257,0.19326818675352878,0.21385542168674698
2020-09-30,Clorox,CLX,32000000.0,526000000.0,415000000.0,420000000.0,920000000.0,466000000.0,466000000.0,-25000000.0,109000000.0,1916000000.0,1450000000.0,996000000.0,60000000.0,417000000.0,415000000.0,0.21659707724425886,0.24321503131524008,0.20722433460076045
2021-06-30,CME Group,CME,0.0,726100000.0,510300000.0,368500000.0,1176800000.0,674700000.0,674700000.0,-41700000.0,215500000.0,1176800000.0,502100000.0,0.0,51400000.0,510600000.0,510300000.0,0.4336335825968729,0.5733344663494222,0.2967910756094202
2021-03-31,CME Group,CME,0.0,752300000.0,574400000.0,392300000.0,1250800000.0,725100000.0,725100000.0,-41500000.0,177500000.0,1250800000.0,525700000.0,0.0,27200000.0,574800000.0,574400000.0,0.45922609529900865,0.5797089862488007,0.23594310780273828
2020-12-31,CME Group,CME,0.0,535000000.0,424000000.0,394000000.0,1095300000.0,551000000.0,551000000.0,-41700000.0,110200000.0,1095300000.0,544300000.0,0.0,-16000000.0,424800000.0,424000000.0,0.38710855473386285,0.5030585227791473,0.20598130841121495
2020-09-30,CME Group,CME,0.0,536500000.0,411700000.0,388500000.0,1077300000.0,525000000.0,525000000.0,-41700000.0,125000000.0,1077300000.0,552300000.0,0.0,11500000.0,411500000.0,411700000.0,0.38215910145734705,0.4873294346978557,0.23299161230195714
2021-09-30,CMS Energy,CMS,0.0,179000000.0,189000000.0,-40000000.0,591000000.0,300000000.0,300000000.0,-126000000.0,26000000.0,1725000000.0,1425000000.0,1134000000.0,-121000000.0,153000000.0,186000000.0,0.10956521739130434,0.17391304347826086,0.1452513966480447
2021-06-30,CMS Energy,CMS,0.0,175000000.0,176000000.0,-40000000.0,583000000.0,292000000.0,292000000.0,-125000000.0,22000000.0,1558000000.0,1266000000.0,975000000.0,-117000000.0,153000000.0,176000000.0,0.11296534017971759,0.18741976893453144,0.12571428571428572
2021-03-31,CMS Energy,CMS,0.0,350000000.0,349000000.0,-41000000.0,887000000.0,468000000.0,468000000.0,-125000000.0,42000000.0,2013000000.0,1545000000.0,1126000000.0,-118000000.0,308000000.0,349000000.0,0.17337307501241928,0.23248882265275708,0.12
2020-12-31,CMS Energy,CMS,0.0,197000000.0,158000000.0,-28000000.0,728000000.0,380000000.0,380000000.0,-140000000.0,35000000.0,1798000000.0,1418000000.0,1070000000.0,-183000000.0,162000000.0,158000000.0,0.0878754171301446,0.21134593993325917,0.17766497461928935
2021-07-02,Coca-Cola Company,KO,0.0,3618000000.0,2641000000.0,2944000000.0,6342000000.0,3398000000.0,3398000000.0,-780000000.0,994000000.0,10129000000.0,6731000000.0,3787000000.0,220000000.0,2624000000.0,2641000000.0,0.26073649916082536,0.3354724059630763,0.27473742399115536
2021-04-02,Coca-Cola Company,KO,0.0,2763000000.0,2245000000.0,2609000000.0,5515000000.0,2906000000.0,2906000000.0,-442000000.0,508000000.0,9020000000.0,6114000000.0,3505000000.0,-143000000.0,2255000000.0,2245000000.0,0.24889135254988914,0.32217294900221727,0.1838581252262034
2020-12-31,Coca-Cola Company,KO,0.0,2361000000.0,1456000000.0,2566000000.0,5033000000.0,2445000000.0,2445000000.0,-310000000.0,887000000.0,8611000000.0,6166000000.0,3578000000.0,-84000000.0,1474000000.0,1456000000.0,0.16908605272326094,0.28393914760190453,0.3756882676831851
2020-09-25,Coca-Cola Company,KO,0.0,2181000000.0,1737000000.0,2467000000.0,5181000000.0,2714000000.0,2714000000.0,-660000000.0,441000000.0,8652000000.0,5938000000.0,3471000000.0,-533000000.0,1740000000.0,1737000000.0,0.2007628294036061,0.3136846971798428,0.20220082530949107
2021-06-30,Cognizant Technology Solutions,CTSH,0.0,696000000.0,512000000.0,881000000.0,1722000000.0,696000000.0,696000000.0,-2000000.0,184000000.0,4585000000.0,3889000000.0,2863000000.0,0.0,512000000.0,512000000.0,0.11166848418756815,0.15179934569247547,0.26436781609195403
2021-03-31,Cognizant Technology Solutions,CTSH,0.0,665000000.0,505000000.0,827000000.0,1637000000.0,669000000.0,669000000.0,-2000000.0,160000000.0,4401000000.0,3732000000.0,2764000000.0,-4000000.0,505000000.0,505000000.0,0.11474664848897978,0.1520109066121336,0.24060150375939848
2020-12-31,Cognizant Technology Solutions,CTSH,0.0,468000000.0,316000000.0,897000000.0,1539000000.0,497000000.0,497000000.0,-3000000.0,152000000.0,4184000000.0,3687000000.0,2645000000.0,-29000000.0,316000000.0,316000000.0,0.07552581261950286,0.11878585086042065,0.3247863247863248
2020-09-30,Cognizant Technology Solutions,CTSH,0.0,624000000.0,348000000.0,804000000.0,1617000000.0,675000000.0,675000000.0,-6000000.0,276000000.0,4243000000.0,3568000000.0,2626000000.0,-51000000.0,348000000.0,348000000.0,0.08201744049021918,0.1590855526749941,0.4423076923076923
2021-06-30,Colgate-Palmolive,CL,0.0,953000000.0,703000000.0,1586000000.0,2556000000.0,978000000.0,978000000.0,-25000000.0,212000000.0,4260000000.0,3282000000.0,1704000000.0,-25000000.0,741000000.0,703000000.0,0.16502347417840377,0.2295774647887324,0.22245540398740818
2021-03-31,Colgate-Palmolive,CL,0.0,957000000.0,681000000.0,1623000000.0,2637000000.0,986000000.0,986000000.0,-29000000.0,229000000.0,4344000000.0,3358000000.0,1707000000.0,-29000000.0,728000000.0,681000000.0,0.15676795580110497,0.22697974217311234,0.2392894461859979
2020-12-31,Colgate-Palmolive,CL,0.0,894000000.0,647000000.0,1654000000.0,2643000000.0,925000000.0,925000000.0,-76000000.0,202000000.0,4324000000.0,3399000000.0,1681000000.0,-31000000.0,692000000.0,647000000.0,0.1496299722479186,0.2139222941720629,0.22595078299776286
2020-09-30,Colgate-Palmolive,CL,0.0,967000000.0,698000000.0,1533000000.0,2540000000.0,1003000000.0,1003000000.0,-36000000.0,222000000.0,4153000000.0,3150000000.0,1613000000.0,-36000000.0,745000000.0,698000000.0,0.1680712737779918,0.2415121598844209,0.2295760082730093
2021-06-30,Comcast,CMCSA,0.0,5630000000.0,3738000000.0,10400000000.0,19290000000.0,5507000000.0,5507000000.0,-1093000000.0,2000000000.0,28546000000.0,23039000000.0,9256000000.0,123000000.0,3630000000.0,3738000000.0,0.13094654242275625,0.19291669585931479,0.3552397868561279
2021-03-31,Comcast,CMCSA,0.0,4411000000.0,3329000000.0,9885000000.0,18286000000.0,5039000000.0,5039000000.0,-1018000000.0,1119000000.0,27205000000.0,22166000000.0,8919000000.0,-628000000.0,3292000000.0,3329000000.0,0.12236721190957545,0.1852233045396067,0.25368397188846065
2020-12-31,Comcast,CMCSA,0.0,4416000000.0,3380000000.0,11100000000.0,18270000000.0,3918000000.0,3918000000.0,-1231000000.0,979000000.0,27708000000.0,23790000000.0,9438000000.0,498000000.0,3437000000.0,3380000000.0,0.1219864299119388,0.14140320485058466,0.22169384057971014
2020-09-30,Comcast,CMCSA,0.0,2770000000.0,2019000000.0,9571000000.0,16967000000.0,4076000000.0,4076000000.0,-1220000000.0,739000000.0,25532000000.0,21456000000.0,8565000000.0,-1306000000.0,2031000000.0,2019000000.0,0.07907723640921197,0.1596428011906627,0.2667870036101083
2021-06-30,Comerica,CMA,0.0,421000000.0,328000000.0,446000000.0,884000000.0,0.0,428000000.0,0.0,93000000.0,884000000.0,456000000.0,0.0,-7000000.0,328000000.0,321000000.0,0.37104072398190047,0.4841628959276018,0.2209026128266033
2021-03-31,Comerica,CMA,0.0,448000000.0,350000000.0,442000000.0,895000000.0,0.0,456000000.0,0.0,98000000.0,895000000.0,439000000.0,0.0,-8000000.0,350000000.0,343000000.0,0.39106145251396646,0.5094972067039106,0.21875
2020-12-31,Comerica,CMA,0.0,278000000.0,215000000.0,441000000.0,751000000.0,0.0,292000000.0,0.0,63000000.0,751000000.0,459000000.0,0.0,-14000000.0,215000000.0,209000000.0,0.2862849533954727,0.38881491344873503,0.22661870503597123
2020-09-30,Comerica,CMA,0.0,259000000.0,211000000.0,415000000.0,705000000.0,0.0,272000000.0,0.0,48000000.0,705000000.0,433000000.0,0.0,-13000000.0,211000000.0,203000000.0,0.29929078014184396,0.38581560283687943,0.18532818532818532
2021-02-28,Conagra Brands,CAG,0.0,383300000.0,281400000.0,279300000.0,767600000.0,488300000.0,488300000.0,-101000000.0,101600000.0,2771100000.0,2282800000.0,2003500000.0,-105000000.0,281700000.0,281400000.0,0.1015481216845296,0.1762116127169716,0.2650665275241325
2020-11-29,Conagra Brands,CAG,0.0,460200000.0,378900000.0,332800000.0,898400000.0,565600000.0,565600000.0,-108100000.0,80700000.0,2995200000.0,2429600000.0,2096800000.0,-105400000.0,379500000.0,378900000.0,0.12650240384615385,0.18883547008547008,0.17535853976531943
2020-08-30,Conagra Brands,CAG,0.0,416500000.0,329000000.0,270300000.0,820600000.0,550300000.0,550300000.0,-114500000.0,86700000.0,2678900000.0,2128600000.0,1858300000.0,-133800000.0,329800000.0,329000000.0,0.1228116017768487,0.20542013513009072,0.20816326530612245
2020-05-31,Conagra Brands,CAG,0.0,261100000.0,201400000.0,409000000.0,933000000.0,524000000.0,524000000.0,-126100000.0,59800000.0,3287900000.0,2763900000.0,2354900000.0,-262900000.0,201300000.0,201400000.0,0.06125490434623924,0.15937224368137717,0.22903102259670624
2021-06-30,ConocoPhillips,COP,0.0,3080000000.0,2091000000.0,156000000.0,5318000000.0,2793000000.0,2793000000.0,-220000000.0,989000000.0,9695000000.0,6902000000.0,4377000000.0,287000000.0,2091000000.0,2091000000.0,0.2156781846312532,0.28808664259927796,0.3211038961038961
2021-03-31,ConocoPhillips,COP,0.0,1714000000.0,982000000.0,274000000.0,4138000000.0,1483000000.0,1483000000.0,-226000000.0,732000000.0,9948000000.0,8465000000.0,5810000000.0,231000000.0,982000000.0,982000000.0,0.09871330920788098,0.14907519099316446,0.42707117852975496
2020-12-31,ConocoPhillips,COP,0.0,-1086000000.0,-772000000.0,188000000.0,1968000000.0,-1048000000.0,-1048000000.0,-202000000.0,-314000000.0,5577000000.0,6625000000.0,3609000000.0,-38000000.0,-772000000.0,-772000000.0,-0.13842567688721535,-0.18791464945311098,0.289134438305709
